"In the last few months, I've reviewed two books that touted the value of coconut oil and its many uses. When I searched for ""coconut oil"" in Amazon books, I got several thousand hits. It's definitely a hot topic these days, yet I can remember when the consumption of coconut oil was widely disparaged because of its saturated fat. Fast forward a few decades, and although some health authorities still don't like coconut oil, the tide has turned and the oil is being praised for its many benefits, both internal and external.The Viva Labs product is ""extra virgin."" Since it hasn't been refined or heavily processed, it has a very mild coconut taste and aroma, both of which were very pleasant to my palate and nose. The melting temperature is about 76 F, so at most room temperatures, the oil has a soft creamy texture. I tried a spoonful, and it's quite tasty. I then fried some breaded shrimp in the oil, and it was delicious. I'm looking forward to substituting coconut oil for olive or canola oil in some of the recipes my wife and I use.Healthwise, because much of the saturated fat of extra virgin coconut oil is in the form of lauric acid, coconut oil is considered to be a better alternative to partially hydrogenated vegetable oils when solid fats are required. In addition, virgin coconut oil is composed mainly of medium-chain triglycerides (aka ""healthy fats""), which may not carry the same risks as other saturated fats. Recent findings indicate that daily consumption of coconut oil may boost brain performance and could even help to prevent Alzheimer's.The two books on coconut oil that I reviewed also mentioned the external uses of the product for improving skin moisture and appearance, and for aromatherapy and massage therapy. It can even be used as a restorative treatment on hair.Coconut oil is definitely a hot product today, and my experience with the Viva Labs Organic Extra Virgin Coconut Oil has been very positive.",5
"It tastes like the inside of a chocolate covered coconut candy, but better. I bought it initially for oil pulling, but I am going to use it for better things, so it is not wasted. I liked oil pulling, but I hate wasting the oil that way. It is very high quality, tasty stuff! They say you should consume up to 3 teaspoons of it a day. Very excellent quality stuff here :)",5
In love with this stuff. It's the real things. Smells amazing. Tastes amazing. Always helps my baby's rashes from his diaper. I use it for everything. Love love love.,5
"It's great, doesn't have the heavy coconut smell. I put in on toast, my daughter puts in on her body. We both love the product. It does last a long time. (the jar!)",4
"I love this stuff. It's like i'm moisturizing myself with water, it rubs in so easily and i see a significant depression in the noticeability of blemishes and stretch marks after just a week of using it every other day. A MUST BUY!",5
"I have just discovered coconut oil and I definitely love it! I have used it as pre-shampoo mask (it takes time and it's a little bit messy to have oil in your hair, but it's worth it) and as make-up remover. It works perfectly, even with waterproof mascara. It's great not having to use aggressive and chemicals-loaded products to remove make-up. I am also using it on my feet, which are super dry. Overall, great product, (and fantastic smell).",5
"I ordered Viva Labs Organic Coconut Oil for a dry skin problem. I had been to Aruba for 11 days and my skin suffered as a result. My legs,especially,were very dry and flaky. On the recommendation of a relative,I tried this product. I noticed a dramatic difference in 2 days. I intend using it for my hair also as I am so pleased with the results on my legs.",5
You can bake and cook with it or rub it on those dry elbows. Slight smell of coconut and is creamy to the touch. I keep sneaking into the kitchen and grabbing a spoon full to munch on. And it's healthy! I'm going to use it in my next chocolate recipe.,5
"I received a free sample of coconut oil from Viva Labs in exchange for my honest review, and I'm pleased to say I'm highly impressed. In comparison to the brand of coconut oil I typically buy, the Viva Labs brand has a faint but noticeable aroma of coconut.The consistency is creamy and when rubbed onto the skin, it dissolves instantly and absorbs without leaving a greasy residue. I rubbed some on a laceration on my leg and the coconut oil relieved the itching and left the skin noticeable softer and smoother.I used it in baking and frying with excellent results. My family gobbled up the biscuits and fried potatoes, and the only comment they made was that the fried potatoes had just a hint of coconut flavor. However, everyone agreed it was an intriguing flavor twist.Our favorite experiment with using the oil was to pop some organic popcorn. We all agreed the coconut oil added a little extra flavor to the corn, and I ended up popping two batches because everyone wanted more.I am not going to discuss price point comparisons because to me other considerations are more important than price. For my family, I'm willing to pay a few cents more to get an organic product that is packaged in a BPA free container and certified by the NON GMO Project as a pure food. It's also important to me for the oils I use to be extra-virgin, cold pressed and unrefined so Viva Labs Coconut Oil is the perfect match for my household needs.I'd recommend this product to anyone who is concerned about the increasing proliferation of genetically modified organisms being introduced into our food supply and looking for a healthier option.Viva Labs #1 Organic Extra Virgin Coconut OilDisclosure of Material Connection: I received this Coconut Oil free  book free from Viva Labs in exchange for a product review. I was not required to  write a positive review. The opinions I have expressed are my own. I am disclosing this in accordance with the Federal Trade Commission's 16 CFR, Part 255: ""Guides Concerning the Use of Endorsements and Testimonials in Advertising.""",5
"I use this for oil pulling, and moisturizing my hair and skin. This is such a great product. I'd recommend it for anyone who has really troublesome, dry skin. I have eczema and putting a thin layer of this coconut oil on my face before bed has done wonders, not to mention the lovely scent of fresh coconut! Will definitely be buying this again.",5
"I  bought this to try the latest trend... oil pulling.  I travel a lot for work, so haven't gotten to try it for that much (because I'm not going to take it with me!), but I have done it a couple times.  I have also used for deep hair conditioning (make sure to shampoo your hair at least twice!), body moisturizing, and plan to use for cooking.  I haven't tried any other brands, but I do like this one.  Very versatile product, and fast shipping.",5
"Great quality coconut oil. I don't use it for cooking but I use it for just about everything else. I put a tablespoon in my coffee to help burn belly fat (this really works when used in conjunction with exercise and a healthy diet of course). I use it as a toothpaste, a moisturizer, diaper rash cream. It's fabulous.This brand in particular has nice mild coconutty flavor and I love that the jar has a wide mouth and is easy to scoop out the oil. The jar is plastic however which is my only issue with it but I will continue to order it.",5
"This is my first experience with coconut oil. I bought this to make popcorn in a stovetop popper (eliminated microwave popcorn as part of my ""clean eating"" initiative). I tried making the popcorn with other oils and/or butter, and hands down the coconut oil is the best for this. No coconutty taste either.",5
"I ordered this coconut oil because I saw this product have almost 5 star with 700 above reviewer to wrote the review, so I curious about this product, and suspect is it that good?! After I received the product, I opened it, and have coconut smell that not too strong,like a nature coconut smell that would not make you feel sick. I also like the texture too, it is not too light, but not too thickness,  the texture is a little bit thicker than all of coconut oil I bought before. I must admitted that this coconut oil is more moisturise that other coconut oil I bought. I usually use this oil and organic extra virgin olive oil mix together, to put on the body before going to shower. I like taking shower with hot hot water, so if I put oil before shower, it can protect my skin, and not too dry that prevent to cause pityriasis. It is really important!!! People who have pityriasis, might thought that is because gene or inheritance,I think it is not true! My mother,father, and sister did not have that problem but me(So sad>.<)! I had pityriasis one time before, I realized that was because the body lack of oil and moisturise, and actually that is the signal, the body is telling you,"" I feel sick, please give me water and oil"". So just like we are human being need oxygen and water!.Using oil before shower actually not just prevent have skin problem, but also a tips for you guys that it can treat as massage, and relax the body. Most importantly, after shower, you wont feel dry!",5
"I live in MN...so when the mailman dropped this off, it was frozen. I was eager to use it, but couldn't. But the smell of it is out of this world!Once I was able to use this product, I used it in my hair as an over night mask. It added shine and vibrancy  to my hair instantly.I've used it on my feet as well, and not sure where I've been, but this product is well worth your money.I don't use it for cooking, but strictly for bathroom (hair, skin, etc.) use.",5
I bought this product as recommended by my gynecologist for post menopausal symptoms as related to intimacy.  It was everything they said and more.  I would highly recommend it!!,5
"Wonderful coconut oil! Great quality, I love using it on my biracial daughters hair...I put it in after its wet and comb through and it helps combat frizz for days. I also put in a Tbsp in my hot tea for added health kick...also a great skin moisturizer....so many wonderful uses and impressed with the brand, just as good if not better then Natures Way...",5
Product is really good and doesn't make skin or hair oily. I would recommend this product and it is Organic.,4
CoffeePork ChopsVeggiesCorn BreadDid I mention Coffee? I literally JUST drink coffee with this coconut oil. bomb.com/bombdotcomWEWT!,5
"This is non-GMO and organic.  I look for both of those in coconut oil (in most of our food actually). But this is also a very high quality product at a great price.  It is so white and smells very fresh.  I use coconut oil in a lot of my cooking and ALWAYS when popping corn...if you haven't used coconut oil to pop corn, try it.  Movie theaters have always used it, but I am pretty sure they don't use high quality oil like this.  It makes the BEST popcorn plus ads very healthy short chain fatty acids to your diet.  I also use it on my skin and on my hair occasionally.  We use a LOT of coconut oil in this house.I've tried many brands, including Nutiva and the bucket of organic that Costco sells.  This is at least as good as the best we've used and will definitely be using this product again.  As I said  the price is great for a product of this quality.",5
"I've tried other brands of coconut oil that I like better (e.g., Living Foods), as Viva tends to dry out too quickly. This brand works well enough, especially when you compare it to other types of moisturizers.My usage: I regularly use unrefined coconut oil as a skin and hair moisturizer. In the winter, I like to spread a thin layer over my face, followed by a few min under a steamy washcloth. If I rinse out the washcloth and use it to wipe off the oil, it doesn't clog my pores and I feel moisturized all day.",3
This is the best moisturizing oil I have ever tried and now stick with it. I can guarantee 100% it really makes your skin super moist and unlike other products or lotion where you need to reapply cause it dries. This is the best so far and when I use it my skin stays soft and moist for 2 days. This works great on cracked feet or dry elbows or knees. After trying this oil I threw away all of my moisturizing lotions away they just can't compare with coconut oil. Yes and I suggest you do the same :) I recommend this for everyone. Love the coconut scent. Coconut oil and me are friends forever! Organic products are the best!,5
Smells great.. I use as a moisturizer after I get out of the shower every day. It makes my skin so smooth and you can't beat the price!,5
"The product seems to do a great job at softening my natural hair (my hair doesn't have a consistent curl pattern, but I think it's somewhere in the 3c-4a range? who knows...). And it could just be me, but coconut oil also seems to make my usually fragile strands more elastic and thus less prone to breakage (if that makes any sense).For me, coconut oil works best when worked into natural hair that has been slightly ""dampened"" with water or a water-based product (like conditioner), and then bunned or banded for several hours (like overnight). When I let my hair down, it's as soft as a baby's...skin. I apply the product either as a solid (body heat melts it), or as a liquid (melted in the microwave). btw, I also use the coconut oil for pre-poos, hot oil treatments, scalp massages, or simply sealing moisture in my hair.Needless to say, I really like the product. It's versatility and the effectiveness that it seems to have on my natural was enough to make me want to buy it again. Just to give an estimate, a 16 oz container lasts me about a 1 1/2 months when I use a LOT (I have short-medium hair).The only con, if it is a con, is that this product will stiffen and return to its solid form when exposed to the cold (I don't know the exact temperature). But I thought it was hilarious when my hair stiffened in place during one frigid day in western NY. But don't worry, my hair quickly returned to its soft state as soon as I walked indoors. haha.",5
"I ordered this for me to jump on the oil-pulling bandwagon and give it a go, quite expecting to gag on it and shove it at the back of a cupboard to never see the light of day again.However its proving to be extremely versatile and a great product. The oil-pulling isnt as gross as I was expecting, just the first couple of minutes whilst it dissolves is the hardest. It is early days yet but my mouth and teeth do feel cleaner so I will keep on with it until my next dental check-up and see what my dentist thinks.What I am loving the most about this product is what it is doing for my skin and hair. As a hair masque it is better than anything else Ive used in the past. My hair is shiny, bouncy and very soft. It also makes a great serum for fly-aways and shine. I also like the way it feels on my elbows, knees, hands and lips and it looks like it is clearing up a spot of psoriasis I have on my leg.I will be buying more when this tub is empty and have recommended it to my friends.",5
"It is an amazing product. it works wonders and smells good too. I use it to cook with, condition my hair, and as a body lotion. I would definitely recommend this to everyone.  I even use it on my hubby dry rough feet and what a difference.",5
"I'm happy with this purchase. The coconut oil is very light, and not very dense and greasy as other brands. Also the smell is very subtle. My problem with other coconut oils were the smell was too strong.So yea this is good for both cooking or personal use on the body.",4
Very tasty and a great alternative to butter. Melts very easily if cooking on the stovetop. I tried it with fried eggs yesterday and it tasted great. Very satisfied with this product.,4
I bought this to try oil pulling and it works fine for that. I don't like coconut flavoring very much so was pleasantly surprised to find that it has a very light taste of coconut.,4
"I have tried a bunch of different types of lotions to help with my dry hands and legs.  Problem solved.  I have been using it twice a day for a couple of weeks now and can see great results.  Skin is smoother and doesn't have a dry appearance.  The best part it is not oily.  It goes on as oil but gets absorbed relatively soon and you are left with smooth, silky skin but not oily.",5
"Bought this to use a a body oil for my dry skin. So far, it's been lovely! Got my husband to try it too and we both saw immediate difference after a hot shower. Really helps keep skin moisturized. Last night, I got too lazy to apply the oil, and an hour after my shower, I was itchy from dryness. Makes a difference! The only cumbersome part is having to melt down the oil to liquid with a lighter. But, for good skin - don't be lazy :p",4
"I am very impressed with this product , i use it to take my make up off and it's amazing how well it works. I also use it on my body and i love everybout it , smells like i just ipened up a coconut. Happy i found it .Mary",5
"I have tried a couple of organic coconut oil, but this one is my favorite.  It has the best flavor and smell.  Very strong coconut flavor and smell.",5
"I bought Viva Labs Organic Extra Virgin Coconut Oil because I had read a article that Kristie Alley liked this for makeup remover and in another article Jillian Michaels loves it for her skin.  And they were right.  IT IS PERFECT.  I have dry skin and this stuff is amazing, forget using it in cooking, you need to be using this for your skin.",5
I bought this stuff at the beginning of the month to make my own lotion with cocoa butter and shea butter. I also use it on my feet and it makes my feet feel soft. Thank you.,5
"I really love this tub, it's filled to the brim with great quality organic extra virgin coconut oil and it smells divine by the way. Fragrance wise it shouldn't be confused with fresh juicy coconut as this is slightly smoky,  the oil has a delicate toffee like caramel coco tone that only lingers for a bit and doesn't clash with perfume, if anything those lipids will give it extra staying power. When the weather cools this solidifies but I just scoop it out and honestly this rarely leaves my bathroom. My favorite way of using it is after a shower or a bath, a nice thin layer of this oil scooped out and smoothed between the hands all over, it makes for the most luxurious skin treatment that leaves me feeling very relaxed, it's great in the morning if I'm not in a rush, it might take few minutes to skin in but it's especially wonderful at night. After using it I ooze into my bed and sleep deliciously, it's very soothing and spa like, my muscles always feel warm and pampered and it makes for the softest skin, even pricier creams don't work this well, I guess it's the nature and not chemical processes doing all the hard work.This is definitely edible, I know that I tend to use it more as a beauty treatment but many people take coconut oil as a supplement as well , I have cooked curries with it; Thai and Indian types, very tasty but not to be over heated as it can separate. For some reason the Viva labs brand feels better on my skin and hair, I have used the Nature's Way brand and it was good but this feel superior when used on the skin, something about it if beyond soothing and leaves the skin extra smooth, I'm going through a very hard cold winter in NY now and I use this oil in the am and pm after showering, my skin feels beyond soft, a real saver in bad weather when lotions aren't enough. This oil also makes for the best hair treatment, rub some in for a few hours and then shampoo out for the glossiest locks.- Kasia S.",5
I bought this coconut oil and honestly did not know what I was buying.  My friend told me that I could use it for several things so since I shop at Amazon and had a gift certificate I looked and chose this one.I use this for my very dry skin and all I can say is after a week of using it I am hooked.  I won't try any other coconut oil because I like this one and I say why mess with something that isn't broke!!!  I will buy again!!!,5
"Wow. I honestly have used more than half the jar in a little over a week. I use it on toast and in my coffee in the morning. And as a face wash, moisturizer and shaving cream in the shower. I have really sensitive skin and this has really helped especially during the cold, dry winter. I'll be buying another jar soon.",5
I love this coconut oil. Smells great and can be used for many things. I use it as moisturizer once a week after a hot bath and leaves my skin unbelievably smooth. I also use it on my hair by massaging it into my scalp/hair and leaving overnight. When I shower and do my hair the next day my hair feels and looks very smooth. This product can also be used on eyelashes to make them healthier and some even say it helps them grow.,5
"Love this for dry skin on cold winter months in Vermont. Smells wonderful, natural not fake.  You only need a small amount in your hair to make a difference.",5
"I'm always looking for a great coconut oil. Look no further! This oil is everything you want! Flavor...Yummm!!!Cooks up perfectly! Melts, ohhhh it melts..just the way you want it.You can not go wrong with this product!",5
"It melts quickly in your hand, spreads very easily and soaks in quickly. I will most certainly buy this product again.",5
I honestly wasn't expecting anything and I was very impressed with this product.  I use this product for my skin and I was very satisfied with my choice!,5
Great product. It smells fantastic and it's very hydrating for the skin. Great price for organic coconut oil and it arrived on time.,5
"Using mostly for my body to soften skin and treat my hair. It works wonderfully! I don't plan to use it for cooking but enjoy it for body care. Who doesn't want soft skin?My husband is also using it in his beard to control it and stimulate growth, he loves it.",5
"This is a MUST, it makes everything taste good I use it to pan fry my fish and it is sooooo GOOD! You can't go wront with this one I LOVE IT!!!",5
"Very light coconut flavor, and works great as a replacement for cooking on the stove, or adding into baked goods!  Good cost and fast shipping too!",5
Cooks well with all foods I tried.  I love the health benefits of it and there is no coconut taste.,5
"I recently discovered the value of coconut oil, and found this product.  I am quite pleased with my purchase and plan to use this product regularly for skincare.",4
I've been using it since I got it. I used it every night after shower . it's really good for the skin!!!!,5
I bought it to relieve my dogs itching from allergies. It works great!  And she loves it! Plus fur is silky soft!,5
This stuff is great. Melts in your hand to create a liquid that doesn't leave any residue/stickiness. Great skin product,5
"I have tried other coconut oils and this product by far is superior.  I have used it in cooking, on my skin just to name a few.  Highly recommended!",5
I received this product quickly and it works great!! My hair is shinier and healthier! It has helped my hair grow! Definitely recommend this!,5
"This one jar goes a long, long way. And it's a delicacy. It's subtly nutty with a clean finish and then something sublime yet haunting. Try it - just a teaspoon will excite the senses.I've never tried anything like this. In a dreamy way it feels in the system like the essence of a tropical island. This is good for the skin. In moderate doses it's very healthy. Extra virgin coconut oil has some beneficial fat that should be taken in moderation. Moderation probably means not more than three tablespoons a day, although I cannot imagine ingesting that much since it is so, so dense.I don't recommend this for cooking even though it can take much higher temperatures than olive oil before degrading. I think it's just perfect all by itself. However, I suppose I'd find more uses for it if I allowed myself this luxury more often.I received a complimentary sample and provided my honest review.",5
"After hearing about the benefits of coconut oil, I decided to give it a try.  I was mostly looking for help in curbing my desire to snack so I could lose weight.  The cost is reasonable so it was worth the risk if it failed.  Well to my surprise, I noticed a difference right away.  The very first day that I used it I noticed a big reduction in my urge to snack and desire of sweets.  I've been using it now for nearly 2 weeks and I've lost 7 lbs so far.  I am on a low carb - high protein diet as well.  I take one teaspoon every morning by itself before eating breakfast.  Some people have recommended cooking with it, mixing it with coffee/tea, peanut butter, chocolate, etc., but it's just easier for me to do it by itself.  I don't know how long it will continue working or what other benefits I might be gaining by its use.  It's too early to tell.  I will be continuing to use it and purchase more when needed and would recommend it to others.",5
"I am new to using Coconut Oil.  I primarily wanted it for my daughter who has a rare disorder and very dry skin.  It is wonderful for her lips, scalp and dry skin.  I love that it goes on like oil but does not stay oily or messy.  I have yet to use it in my cooking but look forward to trying.  I also love that it is organic.  Good stuff!",5
"After reading of all of the wonders of coconut oil on Pinterest, I finally broke down and bought some.  My main purpose of buying it was to use as a hair mask.  I have highlights, which have caused damage to my ends and bangs.  I put a couple of tablespoons on the ends of my hair (while dry) and let it sit for an hour or so, then shampooed as normal.  My hair felt so soft and amazing afterwords!  By the way- I'm also a hair stylist.  This stuff works better than any of the deep conditioners that I've purchased (and I've tried a ton of them!)I've only had my coconut oil for about a week, and I've already used it as a deep conditioner, eye makeup remover, face moisturizer, body moisturizer, lip balm, and to cook my eggs.  I can't wait to discover more uses for it!  Another plus- it smells like a vacation in a jar!",5
"I use this coconut oil for my baby's diaper area and also his body. It has helped in preventing diaper rashes and dry skin on his body. Our family uses only this coconut oil as a moisturizing lotion. It is natural, organic and well packaged.",5
"I keep the jar in our bathroom and use it everyday.  I use it when shaving my legs instead of shaving cream, as an after shower moisturizer, and as a deep conditioner for my hair.  I'll put it on my dry hair and leave it on for a few hours.  Rinse it out and shampoo twice to get all of the coconut oil out.  My husband also uses it when he shaves his face.  This one container of coconut oil has replaced many items.  We are hooked!!",5
"I used coconut oil for years as a massage therapist because it felt good on skin and didn't stain sheets like some other oils.  A few years ago my daughter-in-law touted coconut oil for use in cooking and I did try it thought often forgot in lieu of more familiar oils.  I now use Viva Labs coconut oil daily.  I put a Tbsp or two in the bottom of my blender when making green health smoothies and use what is left on the spoon directly on my arthritic knees (a little bit melts into the skin with just a rub so it doesn't need to be melted until you are using it for a whole body massage).  I use it in baking and in stove-topcooking at high temperatures.  I like the size and shape (3.5"" high and 3.5"" diameter) of the PBA free, recyclable container and it has a subtle but pleasant smell. As a side note,  there is a growing body of anecdotal information (mostly from the UK) about coconut oil helping to reverse dementia.  I will purchase Viva Labs brand coconut oil from now on!",5
"My wife wasn't keen on the idea of using the same product on both our skin and inside our stomachs. So we used it mainly as a type of lotion. I have a chronic dry spot on my elbow, and found this coconut oil did a pretty good job of keeping it moist. There is a coconutty smell that comes when applied to skin, but to me it's not unpleasant (and doesn't last too long). The only problem we came across was with our dog. Having left the jar on a living room table, he got into it and ate nearly half. Since we leave our other lotions laying around, it didn't occur to us that this would be an problem (now we know for sure that it is edible). However, because my dog consumed so much, he got sick and puked it up for several days. Not to mention he lay around looking miserable. So we put the coconut oil in our bedroom, high up on a dresser. Well, a few weeks later, somehow the dog got on the dresser and finished the rest of it off. As if he didn't learn his lesson the first time?So, be sure to keep the oil well locked away from your pets; they see it as food. As for my usage, I think it worked fine as a lotion.",5
"Certified Organic Viva Labs Coconut oil is a great choice for coconut oil. Actually, the cost is only a few dollars more than non certified organic and it contains no GMO's which is excellent. This is a great tasting and very beneficial product.There are a multitude of uses for coconut oil. It's a natural beauty product and it works inside and out. It's very good nutritionally as well as cosmetically. Vita Labs is one of the best coconut oils I have used. Coconut oil is a wonderful, natural diet aid. It's also shown to be beneficial in the fight against aging such as Alzheimer's disease as well as wrinkles.Coconut oil is excellent in cooking even with fried chicken! I know because I've done it and it creates a wonderful, lighter fried chicken. I also like to drink it in my coffee.The texture, scent and taste of Viva Labs Coconut Oil is excellent.Coconut oil can aid in the absorption of calcium and magnesium making it very beneficial for teeth and bone health. It can even help to lower blood sugar levels.Try for yourself! Viva Labs has created the ultimate Coconut oil with all the myriad of benefits this nutritious, healthy oil is known for!",5
"Viva asked me to review the product as a skin care product so here are my thoughts:I recommend that Viva package the product for use as a skin care product separately from its packaging as a cooking product.  I didn't cook with it.That said, I used it every day on my face for a month.  I was pleasantly surprised by its ability to be quickly absorbed.  It feels oily when it's applied, but not after about 15 minutes.  It doesn't alter the skin long term like a peel or a serum might, but in terms of hydration, I found it to be very effective.  I have very dry skin, especially in cold weather, so applying the product to my cheeks daily protected my face from the cold and made it appear more hydrated.  I'm 44 and am just starting to get lines around my eyes and mouth - they were considerably less visible each time I used the product on my face.  This trial certainly proved that hydrated skin looks better!  I am not super fond of the smell but it dissipates very quickly.  I also wear a physical sunblock daily along with a bit of foundation - the coconut oil didn't have a negative effect on those companion products.  I used my daily serum, then the coconut oil, then my sunblock/foundation combo.I recommend this for anyone struggling with keeping your skin hydrated, especially in the cold.Thanks for the sample Viva - nice product.",4
